iso,pressure,free_gb,swap_gb,compressed_gb
2026-09-18T20:43:13Z,1,14.4,1.5,1.6
2026-09-18T20:43:33Z,1,14.0,1.5,1.6
2026-09-18T20:43:53Z,1,15.0,1.5,1.6
2026-09-18T20:44:13Z,1,14.5,1.5,1.6
2026-09-18T20:44:33Z,1,15.3,1.5,1.6
2026-09-18T20:44:53Z,1,15.6,1.5,1.6
2026-09-18T20:45:13Z,1,14.4,1.5,1.6
2026-09-18T20:45:33Z,1,14.5,1.5,1.6
2026-09-18T20:45:53Z,1,14.8,1.5,1.6
2026-09-18T20:46:14Z,1,15.3,1.5,1.6
2026-09-18T20:46:34Z,1,15.2,1.5,1.6
2026-09-18T20:46:54Z,1,14.4,1.5,1.6
2026-09-18T20:47:14Z,1,15.3,1.5,1.6
2026-09-18T20:47:34Z,1,14.3,1.5,1.6
2026-09-18T20:47:54Z,1,15.3,1.5,1.6
2026-09-18T20:48:14Z,1,14.9,1.5,1.6
2026-09-18T20:48:34Z,1,15.2,1.5,1.6
2026-09-18T20:48:54Z,1,15.3,1.5,1.6
2026-09-18T20:49:14Z,1,14.1,1.5,1.6
2026-09-18T20:49:34Z,1,14.9,1.5,1.6
2026-09-18T20:49:54Z,1,15.6,1.5,1.6
2026-09-18T20:50:14Z,1,14.5,1.5,1.6
2026-09-18T20:50:34Z,1,13.8,1.5,1.6
2026-09-18T20:50:54Z,1,14.9,1.5,1.6
2026-09-18T20:51:14Z,1,14.8,1.5,1.6
2026-09-18T20:51:34Z,1,14.4,1.5,1.6
2026-09-18T20:51:54Z,1,15.5,1.5,1.6
2026-09-18T20:52:14Z,1,14.4,1.5,1.6
2026-09-18T20:52:35Z,1,15.2,1.5,1.6
2026-09-18T20:52:55Z,1,14.4,1.5,1.6
2026-09-18T20:53:15Z,1,14.1,1.5,1.6
2026-09-18T20:53:35Z,1,15.1,1.5,1.6
2026-09-18T20:53:55Z,1,14.5,1.5,1.6
2026-09-18T20:54:15Z,1,15.1,1.5,1.6
2026-09-18T20:54:35Z,1,14.3,1.5,1.6
2026-09-18T20:54:55Z,1,14.6,1.5,1.6
2026-09-18T20:55:15Z,1,14.6,1.5,1.6
2026-09-18T20:55:35Z,1,15.3,1.5,1.6
2026-09-18T20:55:55Z,1,14.3,1.5,1.6
2026-09-18T20:56:15Z,1,14.2,1.5,1.6
2026-09-18T20:56:35Z,1,14.2,1.5,1.6
2026-09-18T20:56:55Z,1,14.3,1.5,1.5
2026-09-18T20:57:16Z,1,14.6,1.5,1.5
2026-09-18T20:57:36Z,1,15.0,1.5,1.5
2026-09-18T20:57:56Z,1,14.4,1.5,1.5
2026-09-18T20:58:16Z,1,15.1,1.5,1.5
2026-09-18T20:58:36Z,1,14.8,1.5,1.5
2026-09-18T20:58:56Z,1,18.2,1.5,1.5
2026-09-18T20:59:16Z,1,14.5,1.5,1.5
2026-09-18T20:59:36Z,1,13.8,1.5,1.5
2026-09-18T20:59:56Z,1,14.9,1.5,1.5
2026-09-18T21:00:16Z,1,14.6,1.5,1.5
2026-09-18T21:00:36Z,1,14.2,1.5,1.5
2026-09-18T21:00:56Z,1,15.5,1.5,1.5
2026-09-18T21:01:16Z,1,15.6,1.5,1.5
2026-09-18T21:01:37Z,1,14.7,1.5,1.5
2026-09-18T21:01:57Z,1,14.4,1.5,1.5
2026-09-18T21:02:17Z,1,17.9,1.5,1.5
2026-09-18T21:02:37Z,1,14.4,1.5,1.5
2026-09-18T21:02:57Z,1,14.0,1.5,1.5
2026-09-18T21:03:17Z,1,14.7,1.5,1.5
2026-09-18T21:03:37Z,1,14.7,1.5,1.5
2026-09-18T21:03:57Z,1,14.3,1.5,1.5
2026-09-18T21:04:17Z,1,14.2,1.5,1.5
2026-09-18T21:04:37Z,1,15.1,1.5,1.5
2026-09-18T21:04:57Z,1,14.4,1.5,1.5
2026-09-18T21:05:17Z,1,14.8,1.5,1.5
2026-09-18T21:05:37Z,1,15.4,1.5,1.5
2026-09-18T21:05:57Z,1,14.6,1.5,1.5
2026-09-18T21:06:17Z,1,15.3,1.5,1.5
2026-09-18T21:06:37Z,1,15.4,1.5,1.5
2026-09-18T21:06:57Z,1,12.0,1.5,1.5
2026-09-18T21:07:18Z,1,14.1,1.5,1.5
2026-09-18T21:07:38Z,1,15.0,1.5,1.5
2026-09-18T21:07:58Z,1,14.7,1.5,1.5
2026-09-18T21:08:18Z,1,14.9,1.5,1.5
2026-09-18T21:08:38Z,1,13.8,1.5,1.5
2026-09-18T21:08:58Z,1,15.6,1.5,1.5
2026-09-18T21:09:18Z,1,14.1,1.5,1.5
2026-09-18T21:09:38Z,1,15.1,1.5,1.5
2026-09-18T21:09:58Z,1,15.1,1.5,1.5
2026-09-18T21:10:18Z,1,14.9,1.5,1.5
2026-09-18T21:10:38Z,1,15.1,1.5,1.5
2026-09-18T21:10:58Z,1,15.2,1.5,1.5
2026-09-18T21:11:18Z,1,13.5,1.5,1.5
2026-09-18T21:11:38Z,1,14.3,1.5,1.5
2026-09-18T21:11:58Z,1,14.1,1.5,1.5
2026-09-18T21:12:18Z,1,15.1,1.5,1.5
2026-09-18T21:12:38Z,1,15.1,1.5,1.5
2026-09-18T21:12:59Z,1,14.4,1.5,1.5
2026-09-18T21:13:19Z,1,15.1,1.5,1.5
2026-09-18T21:13:39Z,1,14.6,1.5,1.5
2026-09-18T21:13:59Z,1,14.8,1.5,1.5
2026-09-18T21:14:19Z,1,15.0,1.5,1.5
2026-09-18T21:14:39Z,1,15.5,1.5,1.5
2026-09-18T21:14:59Z,1,15.5,1.5,1.5
2026-09-18T21:15:19Z,1,17.2,1.5,1.5
2026-09-18T21:15:39Z,1,14.9,1.5,1.5
2026-09-18T21:15:59Z,1,14.7,1.5,1.5
2026-09-18T21:16:19Z,1,14.2,1.5,1.5
2026-09-18T21:16:39Z,1,14.0,1.5,1.5
2026-09-18T21:16:59Z,1,15.2,1.5,1.5
2026-09-18T21:17:19Z,1,14.6,1.5,1.5
2026-09-18T21:17:39Z,1,14.4,1.5,1.5
2026-09-18T21:18:00Z,1,14.7,1.5,1.5
2026-09-18T21:18:20Z,1,15.0,1.5,1.5
2026-09-18T21:18:40Z,1,14.0,1.5,1.5
2026-09-18T21:19:00Z,1,15.1,1.5,1.5
2026-09-18T21:19:20Z,1,14.1,1.5,1.5
2026-09-18T21:19:40Z,1,15.1,1.5,1.5
2026-09-18T21:20:00Z,1,14.5,1.5,1.5
2026-09-18T21:20:20Z,1,15.4,1.5,1.5
2026-09-18T21:20:40Z,1,14.4,1.5,1.5
2026-09-18T21:21:00Z,1,15.4,1.5,1.5
2026-09-18T21:21:20Z,1,15.2,1.5,1.5
2026-09-18T21:21:40Z,1,21.1,1.5,1.5
2026-09-18T21:22:00Z,1,18.0,1.5,1.5
2026-09-18T21:22:20Z,1,17.0,1.5,1.5
2026-09-18T21:22:40Z,1,16.7,1.5,1.5
2026-09-18T21:23:00Z,1,15.1,1.5,1.5
2026-09-18T21:23:21Z,1,16.9,1.5,1.5
2026-09-18T21:23:41Z,1,17.2,1.5,1.5
2026-09-18T21:24:01Z,1,17.3,1.5,1.5
2026-09-18T21:24:21Z,1,16.3,1.5,1.5
2026-09-18T21:24:41Z,1,16.6,1.5,1.5
2026-09-18T21:25:01Z,1,17.4,1.5,1.5
2026-09-18T21:25:21Z,1,16.5,1.5,1.5
2026-09-18T21:25:41Z,1,17.3,1.5,1.5
2026-09-18T21:26:01Z,1,21.0,1.5,1.5
2026-09-18T21:26:21Z,1,14.6,1.5,1.5
2026-09-18T21:26:41Z,1,16.7,1.5,1.5
2026-09-18T21:27:01Z,1,16.7,1.5,1.5
2026-09-18T21:27:21Z,1,17.5,1.5,1.5
2026-09-18T21:27:41Z,1,16.1,1.5,1.5
2026-09-18T21:28:01Z,1,17.0,1.5,1.5
2026-09-18T21:28:22Z,1,17.4,1.5,1.5
2026-09-18T21:28:42Z,1,17.9,1.5,1.5
2026-09-18T21:29:02Z,1,16.3,1.5,1.5
2026-09-18T21:29:22Z,1,16.9,1.5,1.5
2026-09-18T21:29:42Z,1,16.2,1.5,1.5
2026-09-18T21:30:02Z,1,16.5,1.5,1.5
2026-09-18T21:30:22Z,1,17.1,1.5,1.5
2026-09-18T21:30:42Z,1,16.7,1.5,1.5
2026-09-18T21:31:02Z,1,17.2,1.5,1.5
2026-09-18T21:31:22Z,1,16.6,1.5,1.5
2026-09-18T21:31:42Z,1,16.9,1.5,1.5
2026-09-18T21:32:02Z,1,15.7,1.5,1.5
2026-09-18T21:32:22Z,1,16.9,1.5,1.5
2026-09-18T21:32:42Z,1,16.5,1.5,1.5
2026-09-18T21:33:02Z,1,17.0,1.5,1.5
2026-09-18T21:33:23Z,1,16.7,1.5,1.5
2026-09-18T21:33:43Z,1,17.0,1.5,1.5
2026-09-18T21:34:03Z,1,16.3,1.5,1.5
2026-09-18T21:34:23Z,1,16.6,1.5,1.5
2026-09-18T21:34:43Z,1,16.3,1.5,1.5
2026-09-18T21:35:03Z,1,16.9,1.5,1.5
2026-09-18T21:35:23Z,1,16.9,1.5,1.5
2026-09-18T21:35:43Z,1,16.9,1.5,1.5
2026-09-18T21:36:03Z,1,16.1,1.5,1.5
2026-09-18T21:36:23Z,1,18.3,1.5,1.5
2026-09-18T21:36:43Z,1,16.0,1.5,1.5
2026-09-18T21:37:03Z,1,16.0,1.5,1.5
2026-09-18T21:37:23Z,1,16.1,1.5,1.5
2026-09-18T21:37:43Z,1,16.8,1.5,1.5
2026-09-18T21:38:03Z,1,17.6,1.5,1.5
2026-09-18T21:38:23Z,1,16.4,1.5,1.5
2026-09-18T21:38:44Z,1,16.4,1.5,1.5
2026-09-18T21:39:04Z,1,16.4,1.5,1.5
2026-09-18T21:39:24Z,1,16.6,1.5,1.5
2026-09-18T21:39:44Z,1,19.5,1.5,1.5
2026-09-18T21:40:04Z,1,17.1,1.5,1.5
2026-09-18T21:40:24Z,1,16.3,1.5,1.5
2026-09-18T21:40:44Z,1,17.2,1.5,1.5
2026-09-18T21:41:04Z,1,16.6,1.5,1.5
2026-09-18T21:41:24Z,1,16.2,1.5,1.5
2026-09-18T21:41:44Z,1,16.5,1.5,1.5
2026-09-18T21:42:04Z,1,17.1,1.5,1.5
2026-09-18T21:42:25Z,1,17.2,1.5,1.5
2026-09-18T21:42:45Z,1,16.1,1.5,1.5
2026-09-18T21:43:05Z,1,19.6,1.5,1.5
2026-09-18T21:43:25Z,1,17.1,1.5,1.5
2026-09-18T21:43:45Z,1,16.4,1.5,1.5
